am_id,amenity,hotel_id
11164,"Ironing service",1170606
11165,Shoeshine,1170606
11166,"Allergy-free room",1170606
11167,"Air conditioning",1170606
11168,"Interconnected rooms available",1170606
11169,"Room service",1170606
11170,Safe,1170606
11171,"VIP room facilities",1170606
11172,Minibar,1170606
11173,"Flatscreen TV",1170606
11174,"Bridal suite",1170606
11175,"Non-smoking rooms",1170606
11176,Suites,1170606
11177,"Family rooms",1170606
11178,"Smoking rooms available",1170606
11179,"Free parking",1173522
11180,"Free High Speed Internet (WiFi)",1173522
11181,Pool,1173522
11182,"Fitness Centre with Gym / Workout Room",1173522
11183,"Free breakfast",1173522
11184,"Nightclub / DJ",1173522
11185,"Airport transportation",1173522
11186,"Business Centre with Internet Access",1173522
11187,"Valet parking",1173522
11188,Wifi,1173522
11189,"Outdoor pool",1173522
11190,"Fitness / spa changing rooms",1173522
11191,"Bar / lounge",1173522
11192,Restaurant,1173522
11193,"Breakfast available",1173522
11194,"Breakfast buffet",1173522
11195,"Car hire",1173522
11196,"Conference facilities",1173522
11197,"Banquet room",1173522
11198,"Meeting rooms",1173522
11199,Spa,1173522
11200,"24-hour security",1173522
11201,Concierge,1173522
11202,Doorperson,1173522
11203,"Dry cleaning",1173522
11204,"Laundry service",1173522
11205,"Air conditioning",1173522
11206,"Room service",1173522
11207,Safe,1173522
11208,"VIP room facilities",1173522
11209,Minibar,1173522
11210,Refrigerator,1173522
11211,"Flatscreen TV",1173522
11212,"Non-smoking rooms",1173522
11213,Suites,1173522
11214,"Smoking rooms available",1173522
11215,"Free parking",1173767
11216,"Free High Speed Internet (WiFi)",1173767
11217,"Free breakfast",1173767
11218,"Children Activities (Kid / Family Friendly)",1173767
11219,"Business Centre with Internet Access",1173767
11220,"Conference facilities",1173767
11221,"Non-smoking hotel",1173767
11222,"Dry cleaning",1173767
11223,Wifi,1173767
11224,"Bar / lounge",1173767
11225,Restaurant,1173767
11226,"Breakfast available",1173767
11227,"Breakfast buffet",1173767
11228,"Banquet room",1173767
11229,"Meeting rooms",1173767
11230,"Laundry service",1173767
11231,"Air conditioning",1173767
11232,"Room service",1173767
11233,Minibar,1173767
11234,Refrigerator,1173767
11235,"Flatscreen TV",1173767
11236,"Non-smoking rooms",1173767
11237,Suites,1173767
11238,"Family rooms",1173767
11239,"Smoking rooms available",1173767
11240,"Free parking",1186837
11241,"Free internet",1186837
11242,"Free breakfast",1186837
11243,"Walking tours",1186837
11244,"Children Activities (Kid / Family Friendly)",1186837
11245,"Car hire",1186837
11246,"Conference facilities",1186837
11247,"Banquet room",1186837
11248,"Car park",1186837
11249,"Public wifi",1186837
11250,"Bar / lounge",1186837
11251,Restaurant,1186837
11252,"Breakfast available",1186837
11253,"Breakfast buffet",1186837
11254,"Outdoor dining area",1186837
11255,"Wine / champagne",1186837
11256,"Rooftop bar",1186837
11257,"Taxi service",1186837
11258,"Meeting rooms",1186837
11259,"Full body massage",1186837
11260,"Head massage",1186837
11261,"Makeup services",1186837
11262,Massage,1186837
11263,"Rooftop terrace",1186837
11264,"24-hour security",1186837
11265,"Baggage storage",1186837
11266,Concierge,1186837
11267,"Currency exchange",1186837
11268,Newspaper,1186837
11269,Shops,1186837
11270,Doorperson,1186837
11271,Umbrella,1186837
11272,"24-hour check-in",1186837
11273,"24-hour front desk",1186837
11274,"Dry cleaning",1186837
11275,"Laundry service",1186837
11276,"Ironing service",1186837
11277,"Blackout curtains",1186837
11278,"Air conditioning",1186837
11279,Desk,1186837
11280,Housekeeping,1186837
11281,"Room service",1186837
11282,"Coffee / tea maker",1186837
11283,"Cable / satellite TV",1186837
11284,"Bath / shower",1186837
11285,Telephone,1186837
11286,"Bottled water",1186837
11287,"Private bathrooms",1186837
11288,"Tile / marble floor",1186837
11289,"Wake-up service / alarm clock",1186837
11290,"Flatscreen TV",1186837
11291,"Complimentary toiletries",1186837
11292,"Non-smoking rooms",1186837
11293,Suites,1186837
11294,"Smoking rooms available",1186837
11295,"Free parking",1195451
11296,"Free High Speed Internet (WiFi)",1195451
11297,"Free breakfast",1195451
11298,"Meeting rooms",1195451
11299,Newspaper,1195451
11300,"Non-smoking hotel",1195451
11301,"24-hour front desk",1195451
11302,"Laundry service",1195451
11303,"Secured parking",1195451
11304,Wifi,1195451
11305,"Ironing service",1195451
11306,"Air conditioning",1195451
11307,Desk,1195451
11308,"Bottled water",1195451
11309,"Wake-up service / alarm clock",1195451
11310,"Coffee / tea maker",1195451
11311,"Flatscreen TV",1195451
11312,"Complimentary toiletries",1195451
11313,"Free parking",1200682
11314,Wifi,1200682
11315,Pool,1200682
11316,"Fitness Centre with Gym / Workout Room",1200682
11317,"Bar / lounge",1200682
11318,"Nightclub / DJ",1200682
11319,Babysitting,1200682
11320,"Airport transportation",1200682
11321,"Valet parking",1200682
11322,"Paid wifi",1200682
11323,"Adult pool",1200682
11324,"Outdoor pool",1200682
11325,"Heated pool",1200682
11326,Sauna,1200682
11327,"Coffee shop",1200682
11328,Restaurant,1200682
11329,"Breakfast buffet",1200682
11330,"Snack bar",1200682
11331,"Swimup bar",1200682
11332,"Poolside bar",1200682
11333,"Rooftop bar",1200682
11334,"Car hire",1200682
11335,"Business Centre with Internet Access",1200682
11336,"Conference facilities",1200682
11337,"Banquet room",1200682
11338,"Meeting rooms",1200682
11339,Spa,1200682
11340,"Couples massage",1200682
11341,"Facial treatments",1200682
11342,"Foot massage",1200682
11343,"Full body massage",1200682
11344,"Head massage",1200682
11345,"Makeup services",1200682
11346,Manicure,1200682
11347,Massage,1200682
11348,"Neck massage",1200682
11349,Pedicure,1200682
11350,Salon,1200682
11351,"Steam room",1200682
11352,"Rooftop terrace",1200682
11353,"24-hour security",1200682
11354,"Baggage storage",1200682
11355,Concierge,1200682
11356,"Currency exchange",1200682
11357,Newspaper,1200682
11358,"Butler service",1200682
11359,"24-hour front desk",1200682
11360,"Express check-in / check-out",1200682
11361,"Dry cleaning",1200682
11362,"Laundry service",1200682
11363,"Ironing service",1200682
11364,Shoeshine,1200682
11365,"Soundproof rooms",1200682
11366,"Air conditioning",1200682
11367,Housekeeping,1200682
11368,"Room service",1200682
11369,Safe,1200682
11370,Minibar,1200682
11371,"Flatscreen TV",1200682
11372,"Bath / shower",1200682
11373,Telephone,1200682
11374,"Wardrobe / wardrobe",1200682
11375,"Bottled water",1200682
11376,Iron,1200682
11377,"Private bathrooms",1200682
11378,"Wake-up service / alarm clock",1200682
11379,Refrigerator,1200682
11380,"Complimentary toiletries",1200682
11381,"Hair dryer",1200682
11382,"Bridal suite",1200682
11383,"Non-smoking rooms",1200682
11384,Suites,1200682
11385,"Family rooms",1200682
11386,"Smoking rooms available",1200682
11387,"Free parking",1205399
11388,Pool,1205399
11389,"Free breakfast",1205399
11390,Restaurant,1205399
11391,"Highchairs available",1205399
11392,"Air conditioning",1205399
11393,"Room service",1205399
11394,"Ocean view",1205399
11395,"Family rooms",1205399
11396,"Free parking",1226836
11397,Wifi,1226836
11398,"Free breakfast",1226836
11399,Beach,1226836
11400,"Car hire",1226836
11401,"24-hour security",1226836
11402,Concierge,1226836
11403,"24-hour front desk",1226836
11404,Parking,1226836
11405,"Bar / lounge",1226836
11406,Restaurant,1226836
11407,"Breakfast buffet",1226836
11408,"Poolside bar",1226836
11409,"Taxi service",1226836
11410,"Sun loungers / beach chairs",1226836
11411,"Sun umbrellas",1226836
11412,"Dry cleaning",1226836
11413,"Laundry service",1226836
11414,"Air conditioning",1226836
11415,"Private beach",1226836
11416,Safe,1226836
11417,Refrigerator,1226836
11418,"Flatscreen TV",1226836
11419,"Non-smoking rooms",1226836
11420,Suites,1226836
11421,"Free High Speed Internet (WiFi)",1229490
11422,Wifi,1229490
11423,"Free breakfast",1229490
11424,"Airport transportation",1229490
11425,"Rooftop terrace",1229490
11426,Concierge,1229490
11427,"24-hour check-in",1229490
11428,"Laundry service",1229490
11429,Restaurant,1229490
11430,"Rooftop bar",1229490
11431,"Breakfast available",1229490
11432,"Taxi service",1229490
11433,"Air conditioning",1229490
11434,"Room service",1229490
11435,Refrigerator,1229490
11436,"Non-smoking rooms",1229490
11437,"Free parking",1237859
11438,"Free High Speed Internet (WiFi)",1237859
11439,Pool,1237859
11440,"Fitness Centre with Gym / Workout Room",1237859
11441,"Free breakfast",1237859
11442,"Nightclub / DJ",1237859
11443,"Kids stay free",1237859
11444,"Children Activities (Kid / Family Friendly)",1237859
11445,Parking,1237859
11446,Wifi,1237859
11447,"Hot bath",1237859
11448,"Pool / beach towels",1237859
11449,"Infinity pool",1237859
11450,"Rooftop pool",1237859
11451,"Outdoor pool",1237859
11452,"Fitness / spa changing rooms",1237859
11453,"Bar / lounge",1237859
11454,Restaurant,1237859
11455,"Breakfast available",1237859
11456,"Breakfast buffet",1237859
11457,"Airport transportation",1237859
11458,"Shuttle bus service",1237859
11459,"Car hire",1237859
11460,"Taxi service",1237859
11461,"Business Centre with Internet Access",1237859
11462,"Conference facilities",1237859
11463,"Banquet room",1237859
11464,"Meeting rooms",1237859
11465,"Steam room",1237859
11466,"Rooftop terrace",1237859
11467,"24-hour security",1237859
11468,"Baggage storage",1237859
11469,Concierge,1237859
11470,Newspaper,1237859
11471,Doorperson,1237859
11472,"24-hour front desk",1237859
11473,"Dry cleaning",1237859
11474,"Laundry service",1237859
11475,"Self-serve laundry",1237859
11476,"Ironing service",1237859
11477,"Air conditioning",1237859
11478,"Private balcony",1237859
11479,"Room service",1237859
11480,Safe,1237859
11481,Iron,1237859
11482,Kitchenette,1237859
11483,Microwave,1237859
11484,"Flatscreen TV",1237859
11485,Refrigerator,1237859
11486,"Ocean view",1237859
11487,"Non-smoking rooms",1237859
11488,Suites,1237859
11489,"Family rooms",1237859
11490,"Smoking rooms available",1237859
11491,"Free parking",1312478
11492,"Free High Speed Internet (WiFi)",1312478
11493,Pool,1312478
11494,"Fitness Centre with Gym / Workout Room",1312478
11495,"Free breakfast",1312478
11496,"Airport transportation",1312478
11497,"Business Centre with Internet Access",1312478
11498,"Conference facilities",1312478
11499,Wifi,1312478
11500,"Bar / lounge",1312478
11501,Restaurant,1312478
11502,"Breakfast buffet",1312478
11503,"Taxi service",1312478
11504,"Banquet room",1312478
11505,"Meeting rooms",1312478
11506,Spa,1312478
11507,"24-hour security",1312478
11508,"Baggage storage",1312478
11509,Concierge,1312478
11510,Newspaper,1312478
11511,Doorperson,1312478
11512,"24-hour front desk",1312478
11513,"Dry cleaning",1312478
11514,"Laundry service",1312478
11515,"Ironing service",1312478
11516,"Air conditioning",1312478
11517,"Room service",1312478
11518,Safe,1312478
11519,Minibar,1312478
11520,"Flatscreen TV",1312478
11521,"Non-smoking rooms",1312478
11522,Suites,1312478
11523,"Free parking",1380347
11524,"Free High Speed Internet (WiFi)",1380347
11525,Pool,1380347
11526,"Fitness Centre with Gym / Workout Room",1380347
11527,"Free breakfast",1380347
11528,Beach,1380347
11529,"Game room",1380347
11530,"Children Activities (Kid / Family Friendly)",1380347
11531,Parking,1380347
11532,Wifi,1380347
11533,"Pool / beach towels",1380347
11534,"Outdoor pool",1380347
11535,"Bar / lounge",1380347
11536,Restaurant,1380347
11537,"Breakfast available",1380347
11538,"Breakfast buffet",1380347
11539,"Snack bar",1380347
11540,"Special diet menus",1380347
11541,"Poolside bar",1380347
11542,"Table tennis",1380347
11543,"Kids club",1380347
11544,"Kids pool",1380347
11545,"Kids' outdoor play equipment",1380347
11546,"Airport transportation",1380347
11547,"Car hire",1380347
11548,"Taxi service",1380347
11549,"Meeting rooms",1380347
11550,Spa,1380347
11551,"Couples massage",1380347
11552,"Facial treatments",1380347
11553,"Head massage",1380347
11554,Massage,1380347
11555,"24-hour security",1380347
11556,"Baggage storage",1380347
11557,Concierge,1380347
11558,Newspaper,1380347
11559,"Sun loungers / beach chairs",1380347
11560,"Sun umbrellas",1380347
11561,"24-hour front desk",1380347
11562,"Express check-in / check-out",1380347
11563,"Private check-in / check-out",1380347
11564,"Dry cleaning",1380347
11565,"Laundry service",1380347
11566,"Ironing service",1380347
11567,"Air conditioning",1380347
11568,Desk,1380347
11569,Housekeeping,1380347
11570,"Private balcony",1380347
11571,"Coffee / tea maker",1380347
11572,Minibar,1380347
11573,"Cable / satellite TV",1380347
11574,"Complimentary toiletries",1380347
11575,"Room service",1380347
11576,Safe,1380347
11577,Telephone,1380347
11578,"Bottled water",1380347
11579,"Private bathrooms",1380347
11580,"Wake-up service / alarm clock",1380347
11581,"Flatscreen TV",1380347
11582,"Hair dryer",1380347
11583,"Non-smoking rooms",1380347
11584,Suites,1380347
11585,"Family rooms",1380347
11586,"Free parking",1380869
11587,"Free High Speed Internet (WiFi)",1380869
11588,"Fitness Centre with Gym / Workout Room",1380869
11589,"Bar / lounge",1380869
11590,"Airport transportation",1380869
11591,"Business Centre with Internet Access",1380869
11592,"Conference facilities",1380869
11593,Spa,1380869
11594,"Valet parking",1380869
11595,Wifi,1380869
11596,"Fitness / spa changing rooms",1380869
11597,"Coffee shop",1380869
11598,Restaurant,1380869
11599,"Breakfast available",1380869
11600,"Breakfast buffet",1380869
11601,"Breakfast in the room",1380869
11602,"Car hire",1380869
11603,"Taxi service",1380869
11604,"Banquet room",1380869
11605,"Meeting rooms",1380869
11606,"Full body massage",1380869
11607,Massage,1380869
11608,Salon,1380869
11609,"24-hour security",1380869
11610,"Baggage storage",1380869
11611,Concierge,1380869
11612,"Currency exchange",1380869
11613,"Executive lounge access",1380869
11614,Newspaper,1380869
11615,Doorperson,1380869
11616,"First aid kit",1380869
11617,"24-hour front desk",1380869
11618,"Express check-in / check-out",1380869
11619,"Clothes dryer",1380869
11620,"Dry cleaning",1380869
11621,"Laundry service",1380869
11622,"Ironing service",1380869
11623,Shoeshine,1380869
11624,"Blackout curtains",1380869
11625,Bathrobes,1380869
11626,"Air conditioning",1380869
11627,Desk,1380869
11628,Housekeeping,1380869
11629,Minibar,1380869
11630,"Flatscreen TV",1380869
11631,"Bath / shower",1380869
11632,"Interconnected rooms available",1380869
11633,"Room service",1380869
11634,Safe,1380869
11635,"Seating area",1380869
11636,Telephone,1380869
11637,"VIP room facilities",1380869
11638,"Wardrobe / wardrobe",1380869
11639,"Bottled water",1380869
11640,"Clothes rack",1380869
11641,Iron,1380869
11642,"Laptop safe",1380869
11643,"Wake-up service / alarm clock",1380869
11644,"Complimentary toiletries",1380869
11645,"Hair dryer",1380869
11646,"Non-smoking rooms",1380869
11647,Suites,1380869
11648,"Family rooms",1380869
11649,"Smoking rooms available",1380869
11650,"Free parking",1391624
11651,"Free High Speed Internet (WiFi)",1391624
11652,Pool,1391624
11653,"Fitness Centre with Gym / Workout Room",1391624
11654,"Bar / lounge",1391624
11655,Beach,1391624
11656,"Kids stay free",1391624
11657,"Indoor play area for children",1391624
11658,"Secured parking",1391624
11659,Wifi,1391624
11660,"Paid internet",1391624
11661,"Pool / beach towels",1391624
11662,"Outdoor pool",1391624
11663,"Fitness / spa changing rooms",1391624
11664,Restaurant,1391624
11665,"Breakfast available",1391624
11666,"Breakfast buffet",1391624
11667,"Breakfast in the room",1391624
11668,"Kid-friendly buffet",1391624
11669,"Poolside bar",1391624
11670,"Children Activities (Kid / Family Friendly)",1391624
11671,"Kids pool",1391624
11672,"Airport transportation",1391624
11673,"Car hire",1391624
11674,"Taxi service",1391624
11675,"Business Centre with Internet Access",1391624
11676,"Conference facilities",1391624
11677,"Banquet room",1391624
11678,"Meeting rooms",1391624
11679,Massage,1391624
11680,"24-hour security",1391624
11681,"Baggage storage",1391624
11682,Concierge,1391624
11683,"Currency exchange",1391624
11684,Doorperson,1391624
